id,date,user,text,retweet_count,favorite_count,location
1235582148951695360,2020-03-05 15:05:14,ThinkNotInform,"@zlj517 If China want to gain credibility internationally, trying to omit responsibility in this #COVID #WuhanVirus… https://t.co/2l6aKJGAO2",0,0,Singapore
1235582097907122177,2020-03-05 15:05:02,mystylehfb,Clorox Multi-Purpose Cleaners (Pack of 2) https://t.co/5lhL6VIIhk ad #coronavirus #corona #virus… https://t.co/RKJZtPO881,0,0,United States
1235581985248157696,2020-03-05 15:04:35,JackLinFLL,@David_Leavitt I suppose calling the #WuhanVirus the #Coronaflu is nearly as bad as marching a bunch of Native Amer… https://t.co/Qwk6ALlE7t,0,2,South Florida
1235581851047038976,2020-03-05 15:04:03,Roystable,Technology used in China to fight #WuhanVirus #COVID19US #coronaviruschina #coronavirus https://t.co/V0x6BexifZ,0,0,
1235580858687340544,2020-03-05 15:00:07,mystylehfb,Safety Works Multi-Purpose Respirator Half-Mask Niosh Ov/AG/P100  https://t.co/7K1db4fuVp ad #coronavirus #corona… https://t.co/lNkDiLrdrA,0,0,United States
1235580635420516355,2020-03-05 14:59:14,Anxie_TEA,"Jeez... I wonder why we are down 800 on the DJIA...

Could it be because we were up 1100 points yesterday?

Could i… https://t.co/RZB3MTTQuk",0,1,USA
1235579012405067776,2020-03-05 14:52:47,Norsu2,"Good news, #WuhanVirus starting to plateau in China https://t.co/8zFBpKRbRq https://t.co/1FG1bGOaBj",0,0,Top of the World
1235576272530673665,2020-03-05 14:41:53,mystylehfb,"Local stores sold out of toilet paper? Get yours on Amazon now! 
https://t.co/3cagdGDfsn 
https://t.co/Uk4QnDJJF5
a… https://t.co/WGuuXNj6fx",0,0,United States
1235575409611288576,2020-03-05 14:38:28,victoria_russi,"How to wash your hands :))

#coronavirus #viruscorona #wuhanvirus #wuhan #coronausa #Coronvirus #COVID19… https://t.co/eZHnGwFNR3",0,0,"Amsterdam, NY"
1235573392406953984,2020-03-05 14:30:27,mystylehfb,"Complete Deluxe Survival 72-Hour Kit, Emergency Disaster Go Bag https://t.co/tMxhwPE5Nt ad #coronavirus #corona… https://t.co/jf3c2QIkHZ",0,0,United States
