id,date,user,text,retweet_count,favorite_count,location
1236080021241987073,2020-03-07 00:03:36,speaker71,FUCK THIS FUCKING WHITE Supremists #아미는고마워요 #CoronavirusOutbreak #CoronaVirusChallenge #FridayMotivation… https://t.co/wCcJ0bwBAJ,0,0,Any where yet no where
1236079986219474945,2020-03-07 00:03:28,YouSnark,@politico Not a snake; but appears unprepared to respond to #CoronavirusOutbreak https://t.co/SQJ6OLmpCQ,0,0,USA
1236079970083979264,2020-03-07 00:03:24,OilOpinion,"Global oil demand for 2020 remains low, estimated below 1 mil bpd; driven by the #CoronavirusOutbreak globally.",0,0,
1236079895941242880,2020-03-07 00:03:07,Darwin1800,"@chrislhayes @_ReaalAmerican_ Listening to #Pence, all you hear is misinformation caked in North Korean style lavis… https://t.co/eficFx5oVv",0,0,
1236079871773872131,2020-03-07 00:03:01,mystylehfb,Biohazard Cleanup and Protection Kit with Approved Bio Bag https://t.co/AnnMjkV5yg ad #coronavirus… https://t.co/FWCWTpH8kq,0,0,United States
1236079775568912385,2020-03-07 00:02:38,annie_phenix,Remember that time they cancelled SxSW because of the flu and the city lost $350 million in revenue????… https://t.co/ZR05Iy6NUg,0,0,"Utah, USA"
1236079720581591040,2020-03-07 00:02:25,mommahaeger,"@PattyMurray @realDonaldTrump Senator, please get more tests in Seattle ASAP! We are beyond the ability to contain… https://t.co/G7NYQgue5M",0,0,"Washington, USA"
1236079540818120704,2020-03-07 00:01:42,edmeyer_able,@thehill They created a floating petri dish for a #CoronavirusOutbreak trump over ruled the CDC who wanted to get them off the ship,0,0,On the river
1236079526666530818,2020-03-07 00:01:39,Tjierra,"Hello @JustinTrudeau when are you going to limit travel the highest category?

Please pay attention to what is goin… https://t.co/KlHcnEcFwL",0,0,The World
1236079498547912704,2020-03-07 00:01:32,lizzygracenyc,@DavidMuir question for tonight. I’m a RN with a compromised immune system. I ride a packed subway to and from work… https://t.co/X2TFroHy7r,0,0,"Tribeca, Manhattan"
1236079347850715137,2020-03-07 00:00:56,VoiceToData,"Countries most affected by #coronavirus #CoronavirusOutbreak #COVID19: 
1. China (80573) 
2. South Korea (6593) 
3.… https://t.co/MW2Z3GPzNp",0,0,
1236079342201036801,2020-03-07 00:00:55,MariposaLeader,How to be leaderly in utter uncertainty and what behaviors to focus on in this current coronavirus situation… https://t.co/vyabysU1wh,0,0,"San Francisco Bay Area, CA"
1236079337117491201,2020-03-07 00:00:53,VoiceToData,"UPDATE: First cases of #coronavirus in Bhutan (+1), Cameroon (+1), Colombia (+1), Costa Rica (+1), Peru (+1).… https://t.co/IFQXmWG5pG",0,0,
1236079320914956289,2020-03-07 00:00:50,julia_doughty,"Don’t panic. Knowledge is power. Listen to experts, not Trump who LIES repeatedly abt the #CoronavirusOutbreak &amp; fa… https://t.co/k9cnXJustr",1,1,"Georgia, USA"
1236079293127589893,2020-03-07 00:00:43,kodadivine,If @sitw gets canceled because of the #CoronavirusOutbreak I will scream.,0,0,"Norfolk, VA"
1236079293127589893,2020-03-07 00:00:43,kodadivine,If @sitw gets canceled because of the #CoronavirusOutbreak I will scream.,0,0,"Norfolk, VA"
1236079270755209217,2020-03-07 00:00:38,shepski79,Incased you missed the @NBCNightlyNews 🙄#CoronavirusOutbreak https://t.co/kOobMSTpqR,0,0,"Chili Center, NY"
1236079240220721154,2020-03-07 00:00:30,mystylehfb,"Lysol Max Cover Mist Fresh Beginnings, Berry and Basil Scent, 15 Ounce (Pack of 2) https://t.co/A9YVoSewck ad… https://t.co/A2slA7udN5",0,0,United States
