id,date,user,text,retweet_count,favorite_count,location
1236058420870078466,2020-03-06 22:37:47,deepbarot,"What a clown, does he just want everyone on that ship off our harbor to die or suffer from the #COVID19 plague. Tha… https://t.co/i2J3KefSSB",0,0,"San Francisco, CA"
1236058411290124288,2020-03-06 22:37:44,mmvillarosa_,"In times of a #PANDEMIC #CoronavirusOutbreak like now, studies have shown that using an #electrichanddryer to dry y… https://t.co/UEMQnHxvPV",0,0,USA
1236058127260319744,2020-03-06 22:36:37,oSavvy_One,"A Lexington KY contractor returning from a Boston meeting has tested positive for Coronavirus. 

He called the hosp… https://t.co/pmeLv2SeFN",2,1,L'ville
1236056463446958080,2020-03-06 22:30:00,GVS_News,"Obama is responsible for the spread of corona-virus in US: Blames Trump
#Obama #CoronaVirusUpdate #DonaldTrump… https://t.co/7Yt19a5Ksm",0,0,
1236056426507907073,2020-03-06 22:29:51,MissBdalFAL,Dead 🤣🤣🤣 #CoronaAlert #coronavirus #covid19 #CoronaOutbreak #CoronaVirusUpdate #COVIDー19 #Covid_19 https://t.co/3FXhFCv6MV,1,0,
1236056275978313728,2020-03-06 22:29:15,SantaMonicaProb,@lamarathon @santamonicacity did you see this?? Do the right thing. Don’t put our community at risk because you wan… https://t.co/fSm9zWfK5i,1,3,3rd World City of Santa Monica
1236056209221967873,2020-03-06 22:28:59,vinod_d007,"However sad and worrying the #CoronaVirusChallenge seems, this virus has succeeded in a possible #ClimateChange iss… https://t.co/xW2v8wndvR",0,1,
1236055628411478017,2020-03-06 22:26:41,hrQinc,#Coronavirus: Make sure your business is keeping your employees and clients safe. Prevent the spread with these hel… https://t.co/eyDiAQvr1i,0,0,
1236054610462339072,2020-03-06 22:22:38,scrappy451,Trump JUST learned a few days ago how many people DIE from influenza &amp; NOW he expects US to trust him &amp; that he's a… https://t.co/5r5yeLfkMo,0,0,America
1236054591164370945,2020-03-06 22:22:33,bostonsculler,"Did the Trump ass clown actually say this?
#COVID19 #CoronaVirusUpdate https://t.co/t2gx9wcZ3E",0,0,
1236054411383889920,2020-03-06 22:21:51,VOAStevenson,"South Korea's coronavirus cases soar past 6,000
#COVID19 #Corona #Coronavirus #CoronavirusUpdate
https://t.co/HyZLJCxKns @TheKoreaHerald",0,0,Washington DC
1236054038799581184,2020-03-06 22:20:22,WNewsInternati1,"@sxsw in Austin Texas has been cancelled due to #coronavirus concerns. 
#SXSW2020 #CoronaVirusUpdates #COVID19 #CoronaVirusUpdate",0,0,
1236053521201537024,2020-03-06 22:18:18,Kidskatsandogs,@TheSWPrincess @TrinityResists @drbashir2018 @MaraJade_2017 @Boba_Tea_Catan @jomareewade @ElastigirlVotes… https://t.co/FzGnV5bxv4,0,0,United States
1236053499080777728,2020-03-06 22:18:13,bostonsculler,Can someone just shut Trump up? His downplaying the #COVID19 outbreak is getting old and dangerous.… https://t.co/zu9KW1sQip,0,0,
1236052687910666241,2020-03-06 22:15:00,ssgovforum,#Coronavirus updates live: U.S. #death toll climbs to 14 - #CoronaVirusUpdate #CoronavirusOutbreak  https://t.co/TfpXjI2Hws,0,0,"Washington, D.C."
1236052443043110913,2020-03-06 22:14:01,MrAamerhabib,Corona virus updates and trackers. #coronavirusupdate #coronavirus #trending #fyp #foru #feature #news #aamerhabib… https://t.co/0nObYaz6LP,0,0,"United Arab Emirates, Pakistan"
1236052301904777219,2020-03-06 22:13:28,bostonsculler,"UDub has always been a practical and fearless university. Bravo.
#CoronaVirusUpdate #COVID19 https://t.co/AsmlWK0eGx",0,0,
1236051789243396096,2020-03-06 22:11:25,YazCooke,"#Bridgwater couple among 140 UK nationals quarantined on Grand Princess cruise ship.

#Coronavirus… https://t.co/ALspKotqT0",1,0,"Bristol, England"
1236051520879239176,2020-03-06 22:10:21,TheRealWildwan,"i know you want to cry
might be crying now

congratulations
you're likely human

i guess we're all learning
so's ev… https://t.co/qtoSjrlJjd",0,0,It's hazy . . .
1236051383515824128,2020-03-06 22:09:49,kayodeteslim,"#CoronaVirusUpdate
Togo has registered its first case of coronavirus on the 6th of March 2020

#COVID19Lagos",0,3,
1236051251802058753,2020-03-06 22:09:17,JhonWValdez1,"#Covid_19 Update

 . LatAm airline employee confirmed as Peru's first coronavirus case
 . Russia accuses Italy of s… https://t.co/f5LNM5ei8x",1,0,
1236050993625915393,2020-03-06 22:08:16,kayodeteslim,"#CoronaVirusUpdate
Togo has registered its first case of coronavirus, its government said on Friday.

#CODVID19",1,1,
1236050957508775936,2020-03-06 22:08:07,bostonsculler,"Great idea Trump! Let's have more #CoronaVirus outbreaks to help with tourism. A few people will die, but you know,… https://t.co/qakkpExSmd",0,0,
1236050957508775936,2020-03-06 22:08:07,bostonsculler,"Great idea Trump! Let's have more #CoronaVirus outbreaks to help with tourism. A few people will die, but you know,… https://t.co/qakkpExSmd",0,0,
1236050578909859841,2020-03-06 22:06:37,deepbarot,"@jaketapper As an ex-Austinite, its quite sad to see it canceled but its a mandatory precaution that has to be take… https://t.co/WdnOfHRbor",0,6,"San Francisco, CA"
1236050565127229440,2020-03-06 22:06:34,EssB20,"U.S.🇺🇸 San Jose, Ca: San Jose Mayor sets precedence by offering ""rent assistance"" aid for those quarantined with th… https://t.co/4hYC56mODL",0,0,The Town
1236050374055866371,2020-03-06 22:05:48,PostBio,"Real time updates of #COVID infections, recoveries, and deaths by state.
https://t.co/6tsdCVwDr2… https://t.co/hH2OOYj1MU",0,0,New York City
1236050310839390208,2020-03-06 22:05:33,luisdvalentin,Who on earth will waste @TitosVodka as a sanitizer???? #CoronaVirusChallenge #CoronaVirus #CoronaVirusUpdate… https://t.co/IYj1OcNTuf,0,0,"Houston, TX"
1236050165519101955,2020-03-06 22:04:58,RealtorProblemz,Hey .@EDC_LasVegas when you all gonna announce the cancellation? Sooner is better. #vegas #edc #coronavirus… https://t.co/MNxxkmoSsA,0,2,"Las Vegas, NV"
1236049913999474689,2020-03-06 22:03:58,deepbarot,"As an ex-Austinite, its quite sad to see it canceled but its a mandatory precaution that has to be taken and applau… https://t.co/gKAtFluWIV",0,0,"San Francisco, CA"
1236049312813023236,2020-03-06 22:01:35,ProgBeliever,They will find out for themselves that they are the fools in this scenario for listening to Fox &amp; to trump about co… https://t.co/GosreBouUV,1,2,United States
