id,date,user,text,retweet_count,favorite_count,location
1233510840122400769,2020-02-28 21:54:36,IvanTrba,We deserve #COVID2019 https://t.co/CeiUfBbZSI,0,0,South-East Victoria
1233510837027065857,2020-02-28 21:54:35,Aboundlessworld,Over or under - 100 dtc companies selling doomsday prep boxes to combat the #COVID2019 by this time next year,0,0,Global
1233510791934025730,2020-02-28 21:54:24,Italianclownz,A Florida police department is concerned about batches of drugs that may contain #COVID2019 #coronavirus so they ar… https://t.co/dsvMKq09gu,0,0,GT: Clownz PSN: Italian_Clownz
1233510766336233473,2020-02-28 21:54:18,Foldit,"Today we're calling on YOU to help design antiviral proteins against #coronavirus:

https://t.co/ecqJmpXaj8

The mo… https://t.co/iFSdu2XLj1",0,0,University of Washington
1233510746509672456,2020-02-28 21:54:14,MAGA_RestoreBHO,"#coronavirusjapan #Coronavirus #CoronavirusOutbreak  #COVID2019 #COVID19US #CoronaVirusUpdates

Japanese Islands ju… https://t.co/lNZrL81xo6",0,0,Cleveland OH ... Obviously ;)
1233510721385910272,2020-02-28 21:54:08,drmanohar04,Coronavirus: Latest patient was first to be infected in UK https://t.co/wFnFo8gFEo we have the first UK transmissio… https://t.co/IP3fVRKBX9,0,0,"Liverpool, UK "
1233510646047821824,2020-02-28 21:53:50,BuyDirectUSA,@KimBrame I sure hope they are. We were planning this article before the coronavirus We hope our elected leaders pu… https://t.co/jembIUt3Rt,0,0,Missouri USA
1233510599105142784,2020-02-28 21:53:39,AraPraxis,"@NBCNews @curefinder Question: How many in the USA will die from #COVID2019, and would a strong response by governm… https://t.co/lRnmleVVOs",0,0,Earth
1233510544843444231,2020-02-28 21:53:26,practicalcanuck,Where is @ChuBailiang ? #COVID2019 NYTimes reporter in Wuhan hasn’t tweeted in 2 weeks. @nytimes What’s going on? Is he safe?,0,0,Canada
1233510524056371201,2020-02-28 21:53:21,alan058,@AugustSteve @mysimonsnores @mitchellreports Put things in perspective and STOP watching #MSM!! Your anxiety level… https://t.co/jdPdcCLyAP,0,0,Northeast
