id,date,user,text,retweet_count,favorite_count,location
1233845705611059201,2020-02-29 20:05:14,Hammersteam,"So the Covid-19 #virus mostly kills the old and weak....?  
Hey, wait a minute. ..... that’s me..🤢
#coronavirus… https://t.co/ObAWYVkWa7",0,0,NJ
1233845652779683840,2020-02-29 20:05:02,21Yy2020,"#FirstDates 
First US 
#Pressconference 
https://t.co/Q4Ygtdqopv
#CoronavirusOutbreak https://t.co/vIZSNtACRo",0,0,
1233845645506531328,2020-02-29 20:05:00,TPE_connect,"South Korea records 594 new cases, the largest rise in coronavirus infections in a single day... #SouthKorea #China… https://t.co/qSbuihXwCa",0,0,online
1233845638611296256,2020-02-29 20:04:58,matrixxremix,"Trump sets new travel restrictions over coronavirus, considering southern border shutdown https://t.co/tmKZJnvfJn… https://t.co/1EQgT9uTpb",1,1,PALM BEACH 
1233845589135298560,2020-02-29 20:04:46,fingerfly1,"Sayyyy WHAT? 
North Korea’s first Corona Virus patient EXECUTED !!!
#coronavirus #COVID19 #CoronavirusOutbreak 
https://t.co/XdpNOIsBaN",0,0,
1233845443685056512,2020-02-29 20:04:12,GovOneStop,"Pope Francis cancels third day of events amid mysterious illness 
#coronavirus sweeps #Italy… https://t.co/btrHGGTQ3L",0,0,"Seattle, WA"
1233845421358759936,2020-02-29 20:04:06,Shawnpen4,@ScottGottliebMD Hundreds? Low thousands ? Hard to figure that out without testing thousands of people. #CoronavirusOutbreak,0,0,
1233845410197753856,2020-02-29 20:04:04,MarieRoss57,Bookmark this page. Here are the real #CoronavirusOutbreak numbers worldwide. https://t.co/gv5QwE8L36,0,0,"Las Vegas, NV"
1233845288768589824,2020-02-29 20:03:35,4PawShop,#Coronavirusoutbreak #CoronavirusoutbreakAllstories #Chinaeconomy Coronavirus: China factory activity plunges to al… https://t.co/WaXHGaQIA9,0,0,Canada
1233845229565939715,2020-02-29 20:03:21,NouriHajer,Number of cases by countries #coronavirusoutbreak #coronavirus #COVID19 #Tunis https://t.co/c0QokZ4nFX,0,0,Tunisie
1233845219277209600,2020-02-29 20:03:18,ReidyCarrick,"The first death in U.S. is in Kirkland, Washington state!
#CoronavirusOutbreak",0,1,"Washington state, USA"
1233845193037664256,2020-02-29 20:03:12,zhuannit,"The CCP police violently snatching away a tricycle from an old man and beating him up
#CCP_is_terrorist 
#COVID19US… https://t.co/olxWWjrZxi",0,0,
1233845126067294208,2020-02-29 20:02:56,oyebee,@FrankFigliuzzi1 This is how China is disinfecting the whole city.  #CoronavirusOutbreak #CoronaVirusUpdates… https://t.co/v6YAX3wO47,1,1,"Arlington Heights, IL"
1233845126067294208,2020-02-29 20:02:56,oyebee,@FrankFigliuzzi1 This is how China is disinfecting the whole city.  #CoronavirusOutbreak #CoronaVirusUpdates… https://t.co/v6YAX3wO47,1,1,"Arlington Heights, IL"
1233845083436388353,2020-02-29 20:02:46,jespernweigner,"@realDonaldTrump: I have never called the #CoronavirusOutbreak a hoax.

Narrator: He did in fact call it a hoax in… https://t.co/Duk8f3XGrl",0,0,"Denver, CO"
1233845005942448131,2020-02-29 20:02:27,mikegordonryan,"@HIMSS Leadership ""Do No Harm"" 😷

COVID 19 health risk in US &amp; Globally is increasing. Why gather 60,000+ attendees… https://t.co/S0xEnj6uLr",0,0,Heaven or Hell Can Wait! SF ❤️
1233844932118319104,2020-02-29 20:02:10,solidarityvta,@DeedeeKIRO7 @KIRO7Seattle @EvergreenHosp Serious question: why are companies still requiring nonessential travel i… https://t.co/hKqI6z469F,0,2,Earth
