id,date,user,text,retweet_count,favorite_count,location
1232901761444261888,2020-02-27 05:34:20,Asileya_G,"Contagious before, during, and after. #Bioweapon.  #COVID2019 https://t.co/s6P5fE2pUL",0,0,"Royal City, Te. Infinite Plane"
1232901742691401728,2020-02-27 05:34:16,pprevos,"Finally, we hve a cure #COVID2019 https://t.co/GHYnMhgY7g",0,0,"Bendigo, Australia"
1232901287722790918,2020-02-27 05:32:27,criskotsu,#CoronaVirusUpdate #Brazil reported 20 suspected cases of #COVID19 after confirming first #LatAm case… https://t.co/K4AyPHUARG,0,0,"Shanghai, People's Republic of"
1232900915352367105,2020-02-27 05:30:59,vader_ford,"#Iran’s Incompetent Response to #Coronavirus Threatens the Middle East and the World.
#CoronaVirusUpdates #COVIDー19… https://t.co/VqkGT8h9fF",1,1,
1232900818204004352,2020-02-27 05:30:35,AGNCanada,"AP News in Brief at 12:04 a.m. EST
#COVID2019 #WUHAN #CANADA
Immune Kit #ProtectYourself
https://t.co/fifr2CX142 🇨🇦
https://t.co/e5r8JIq3XG",0,0,Canada
1232900677023813632,2020-02-27 05:30:02,mystylehfb,"Stock up! Hoosier Hill Farm All American Whole Milk Powder, 2 Pound https://t.co/hzccM7ddli #ad #coronavirus… https://t.co/f16rXQyU7O",0,0,United States
1232900669092188162,2020-02-27 05:30:00,TPE_connect,"Coronavirus in North Korea could be 'much more lethal' than in China, health experts warn.... #NorthKorea #China… https://t.co/qMOmD13APQ",0,0,online
1232900513454120960,2020-02-27 05:29:23,CellosSuits,"Iran
Acting Dea Qom University of Medical Science

- Report two hospitals in Qom designated for #coronavirus patien… https://t.co/h3LafyB2P2",0,0,International Date Line
1232900428939091968,2020-02-27 05:29:03,VinnieGreen,#Germany on brink of #Epidemic can no longer keep track of infections #COVID19 #coronavirususa #COVID2019 #coronavirus,1,0,"Fergus Ontario, Canada"
1232900422916071424,2020-02-27 05:29:01,manopatano,"Today, Pakistani media is having non stop orgasms. 

#nCoV #COVID2019",0,0,Rawalpindi
1232900202010497024,2020-02-27 05:28:08,samkoool99,It’s a matter of time before #COVID2019 hits India ...how prepared are we ?,0,0,Not in North Korea
1232899565491310592,2020-02-27 05:25:37,raizkhan786,Terrorism was on world's radar as most important threat a decade ago which brought them togather on common platefor… https://t.co/ddxPoHV5cQ,0,1,lahore
1232899119452045312,2020-02-27 05:23:50,CellosSuits,"Saudi Arabia

- Suspends foreigners’ entry for the Umrah pilgrimage and tourism from countries where #coronavirus h… https://t.co/DeITJBfvah",0,0,International Date Line
1232899080243691520,2020-02-27 05:23:41,hotpinkchihuah1,"This is the face of the #CoronavirusOutbreak
Her head shaved, this health care worker is another reminder that this… https://t.co/7EktQtEDvf",0,2,Australia
1232899080243691520,2020-02-27 05:23:41,hotpinkchihuah1,"This is the face of the #CoronavirusOutbreak
Her head shaved, this health care worker is another reminder that this… https://t.co/7EktQtEDvf",0,2,Australia
1232898532543225856,2020-02-27 05:21:30,some_soaper,"@CindyWi57784094 @Pluspaul0 @lindyli Like #COVID2019, FDR was a dangerous threat to Asians.",0,0,
