id,date,user,text,retweet_count,favorite_count,location
1235599011735834626,2020-03-05 16:12:15,Leslie_Anne1989,I have always been scared of viruses and now that 1  has been reported in my state I'm freaked out!… https://t.co/Q3BPjWfY6B,0,0,United States
1235598956241002496,2020-03-05 16:12:02,SewuBem,Total number of United Kingdom coronavirus cases soars to 115 with 25 more diagnosed with the killer virus.… https://t.co/VTvAqNJTEs,0,0,**Nigeria**
1235598884837048321,2020-03-05 16:11:45,TOKCityOfLights,"BREAKING: One more novel #coronavirus case has been reported in #Karachi, bringing the tally to three in #Sindh &amp; S… https://t.co/7N3RIVWO1S",0,1,"Karachi, Pakistan"
1235598859147108353,2020-03-05 16:11:38,HeartNewsEast,#CoronaVirusUpdate There are now EIGHT people in the East of England who have contracted the virus. Nationally the… https://t.co/1qPmJ0U0TS,0,0,East of England
1235598800816832514,2020-03-05 16:11:25,aye_hero_,"When I say I love chicken and I love Dogs. There's a difference in it.. 

Chinese people just take it in a similar… https://t.co/Djm21wX1ub",0,0,Nashik
1235598717350076416,2020-03-05 16:11:05,leannebug,Mask Shortage in Japan to Linger Despite Abe’s Production Push #CoronaVirusUpdate https://t.co/ln6tLZMMYW,0,0,deep south
1235598451762659334,2020-03-05 16:10:01,KATW0F0UR,Who else tired of the #CoronaVirusUpdate media bs hype 🗣,0,0,WORLDWIDE
1235598419957370880,2020-03-05 16:09:54,austingiltus,"Global Group in telegram app for #COVID19  join https://t.co/xfkCxRayz2
#coronavirus #covid19 #covid2019… https://t.co/EI0Pnyr0C4",0,0,"New York, NY"
1235598412013322240,2020-03-05 16:09:52,debodebor,😷 10 people #coronavirus dead in USA. 😷 #CoronaAlert #CoronaVirusUpdate #COVID19 #COVIDー19 #CoronaVirusUpdates https://t.co/9yygVf6Vmt,0,0,"New York, USA"
1235598338889826305,2020-03-05 16:09:34,BrianBeatty,Invited by @Enquirer to sign up for a #CoronaVirusUpdate. Maybe they've already been infected... #checkyourlinks https://t.co/smFF7T9qzV,0,0,"Mason, OH"
1235598127459164160,2020-03-05 16:08:44,befem00,"#MAGA pay attention!!!! 
#IMPOTUS IS LYING!!! 
Educate yourselves and stop listening to this buffoon!!… https://t.co/IJLESIFVb8",0,0,
1235598077609861121,2020-03-05 16:08:32,Oskeedo_noni,"Ebola did not kill us..
Buharee did not kill us
What's common Coronavirus kuma...?
#COVID19
#CoronaAlert #CoronaVirusUpdate",0,0,Federal Capital Territory
1235597797006733312,2020-03-05 16:07:25,OlweroJohn,"#Phaneroo 278 service is now live

Watch via https://t.co/nhxBu2BRTe

#MuoshoMmojaNonsense 
#CoronaAlert… https://t.co/U91QOUxLxw",0,1,"Nairobi, Kenya"
1235597791495254016,2020-03-05 16:07:24,TheGayleScale,Can we start impeachment proceedings again invoking the 25th due to Dr. Trump’s apparent dementia that seems to be… https://t.co/KHqWRTFeOh,0,0,
1235597549274304514,2020-03-05 16:06:26,Marie_Casserly,#CoronaVirusUpdate. Additional information and daily updates including press statements from the DoH can be found a… https://t.co/ybaPrfkqI3,0,1,"Sligo, Ireland"
1235597449365872641,2020-03-05 16:06:02,MySoulfulEvents,"#WorldHealthOrganization provides #CoronavirusUpdate 

⬇️ @Facebook LiveStreaming 

https://t.co/JrH7P0BAL8

#WHO  #CoronavirusConcerns",0,0,"Chicago, IL"
1235597317341941767,2020-03-05 16:05:31,hkcentraler,I’m honored to being blocked by the MFA of the communist #China as I speak on the truth &amp; the facts of #Coronavirus… https://t.co/2IDrRZPQYe,0,1,
1235597134378000384,2020-03-05 16:04:47,hevap,Just watched @FryRsquared on her 2018 pandemic programme ... Slightly scary how accurate some of the research &amp; pre… https://t.co/ZUDqyDNUee,0,0,liverpool
1235597035723685888,2020-03-05 16:04:24,PRandizzle74,I can't stress this enough! #COVIDー19 #CoronavirusOutbreak #Coronvirus #CoronaVirusUpdate #CoronaVirusSeattle… https://t.co/bvYjiLM5HL,0,2,"Houston, America"
1235597004828483586,2020-03-05 16:04:16,EXSPY2,Latest &amp; a rare scene ..Due to restrictions on travel to #Makkah here is a sad pic of the Mataaf at Masjid Al Haram… https://t.co/5ei4KW1y3S,0,0,
